id,log2FoldChange,padj,KEGG_Module,COG,exp
Sinme_5386,0.3731121258135741,0.44941620509727576,NA,T,0
Sinme_5387,0.3434421556562942,0.4947445088486842,M00212,G,0
Sinme_5388,0.2388345237184281,0.6520290186131331,M00212,G,0
Sinme_5389,-0.08560639669473323,0.8897273858198637,M00212,G,0
Sinme_5390,-0.7189855318870118,0.10936630238694248,M00212,G,0
Sinme_5391,0.18629998720049645,0.7231057856728733,M00129,G,0
Sinme_5393,0.30502038552061594,0.547567640145284,NA,K,0
Sinme_5394,-0.5581378155349256,0.15434225798449602,NA,S,0
Sinme_5396,0.09483489300581524,0.8668694662069453,NA,K,0
Sinme_5397,-0.5918301834137467,0.15544747893630004,NA,NA,0
Sinme_5398,-0.2735669668224409,0.5977932612909694,NA,IQ,0
Sinme_5399,-0.07249215390395268,0.9105195539571016,M00713,EGP,0
Sinme_5400,0.4161850509055101,0.18996865484572006,NA,K,0
Sinme_5401,0.1769319117203988,0.7534385838022808,NA,S,0
Sinme_5402,-0.14019758348959815,0.8066399274819986,NA,K,0
Sinme_5403,0.14460637735778595,NA,NA,C,0
Sinme_5404,-0.6879355895615862,0.02151337098880302,NA,T,0
Sinme_5405,0.4911617810517996,0.29272664850899066,NA,S,0
Sinme_5406,-0.28918916362780883,0.5693349637182754,NA,M,0
Sinme_5407,-0.024498207200220917,0.9605074055205248,NA,S,0
Sinme_5408,-0.13245810145867018,0.8221912619786398,NA,S,0
Sinme_5409,0.1758625652626705,0.7446171697363823,NA,Q,0
Sinme_5410,0.031104118556658143,0.9603016301840276,NA,J,0
Sinme_5411,-0.029606410271359743,0.9462584811691916,NA,NU,0
Sinme_5412,-0.665631315835292,0.0530050558203283,NA,NA,0
Sinme_5413,-0.7994264435128123,0.00021047675353651373,NA,U,0
Sinme_5414,0.557265258765948,0.2285979758549677,NA,K,0
Sinme_5415,0.4383528124578269,0.35435418346721864,NA,G,0
Sinme_5416,0.09867298005076497,NA,NA,G,0
Sinme_5417,0.2838862472801995,NA,NA,G,0
Sinme_5418,-0.1863186026254987,0.7274136649191061,NA,G,0
Sinme_5419,0.30783659580763584,0.5478456809146217,NA,IQ,0
Sinme_5420,-0.35794820036059205,0.40876889968927343,NA,K,0
Sinme_5421,-0.010377074032386463,0.9862989336450846,NA,NA,0
Sinme_5422,-0.978297177228963,0.016789340053477656,NA,NA,0
Sinme_5423,-0.2612405202202367,0.560692103697914,NA,K,0
Sinme_5424,-0.4251539167255701,0.3564588230426968,NA,K,0
Sinme_5425,-0.3654239031632605,0.4382241843196528,NA,O,0
Sinme_5427,0.013378371508191574,0.9753006825168734,NA,T,0
Sinme_5428,-1.3599146233835873,5.743062253576797e-05,NA,S,2
Sinme_5429,0.07409894479006146,0.9066018637396801,NA,NA,0
Sinme_5430,-0.19076053617224512,0.686863007061792,NA,S,0
Sinme_5431,-0.2310796877380151,0.6647707063127214,NA,NA,0
Sinme_5432,-0.19092759815183585,0.7288734984232379,NA,I,0
Sinme_5433,0.12548491347797291,0.8337705171901586,NA,NA,0
Sinme_5434,-0.1690245393208412,0.7594505249747429,NA,K,0
Sinme_5435,-0.02545303875410047,NA,NA,O,0
Sinme_5436,0.7874159096779877,0.07869782241466361,NA,O,0
Sinme_5437,0.09756735267677323,0.8458309948158289,NA,NA,0
Sinme_5440,-0.4963068590298576,0.29272664850899066,NA,C,0
Sinme_5441,0.3314376686671673,0.5111786777366875,NA,K,0
Sinme_5442,0.008748416555970941,0.9876105363794316,NA,O,0
Sinme_5444,0.3240634308473729,0.5177497831969966,NA,T,0
Sinme_5445,-0.5038173683682725,0.07735424913887848,NA,T,0
Sinme_5446,-0.6614246635284334,0.11576850545519494,NA,S,0
Sinme_5448,-0.1303404477217283,NA,M00239,E,0
Sinme_5449,-0.14684286456151502,NA,M00239,EP,0
Sinme_5450,0.1076749863708976,NA,M00239,EP,0
Sinme_5451,-0.08380164999491199,NA,M00239,EP,0
Sinme_5452,-0.3219995844725181,0.5028571208872715,M00239,E,0
Sinme_5453,-0.10482641346095692,0.8567014193447943,NA,S,0
Sinme_5454,0.10093123687163952,NA,NA,K,0
Sinme_5455,-0.09704908964622354,0.8686968697562659,NA,EQ,0
Sinme_5456,-0.4081905715728929,0.4080306063054492,NA,EH,0
Sinme_5457,0.16188479599075345,0.7594505249747429,NA,S,0
Sinme_5458,-0.7715646209067075,0.052097753860532704,NA,J,0
Sinme_5459,-0.5426884883382503,0.1996622321989533,NA,NA,0
Sinme_5460,-0.13206684850394892,0.8226136192311511,NA,CH,0
Sinme_5461,-0.5275496498676935,0.2584884648151157,M00232,E,0
Sinme_5462,-0.00728322696165368,0.991803585485881,M00236,ET,0
Sinme_5463,-0.3129304355365878,0.5240203323794815,M00236,E,0
Sinme_5464,0.02141806962477542,0.9768741992091188,M00236,E,0
Sinme_5465,-0.525033783075476,0.17858633096624182,NA,K,0
Sinme_5466,-0.6601062073104885,NA,M00632,G,0
Sinme_5467,0.4278920403855186,0.3639544208401123,NA,IQ,0
Sinme_5468,-0.5720799167944217,0.17369649934755005,M00221,G,0
Sinme_5469,0.22091996295648889,0.66436740463604,M00212,G,0
Sinme_5470,-0.1790905293478061,0.7316256006558397,M00212,G,0
Sinme_5471,-0.5234252089009652,0.2494399200814593,NA,K,0
Sinme_5472,-0.18586611964802147,0.6880758204374476,NA,M,0
Sinme_5473,0.25183401631190844,0.6283357491615765,NA,K,0
Sinme_5474,0.1705842211929637,0.7140071438984342,NA,K,0
Sinme_5476,-5.1493128299355396e-05,0.9998575569984532,NA,IQ,0
Sinme_5477,-0.2012203617863253,0.7119785866352947,M00001,G,0
Sinme_5478,-0.13693935893987794,0.81334687203062,NA,M,0
Sinme_5480,-0.6202177057507234,0.012285718403806177,NA,P,0
Sinme_5481,0.17273837933092767,0.6606597321226999,NA,S,0
Sinme_5482,-0.5563806643280453,0.18749006515975444,NA,C,0
Sinme_5483,-0.9113168245952672,0.032352889265137984,NA,K,0
Sinme_5486,0.14694645475140172,0.7594505249747429,NA,Q,0
Sinme_5487,0.002600428807493327,NA,NA,NA,0
Sinme_5488,-0.3086301554207637,0.392672930840085,NA,E,0
Sinme_5489,-0.7064944124754896,0.11777930411982496,NA,NA,0
Sinme_5490,-0.4523909717683741,0.029512761438610063,NA,E,0
Sinme_5495,0.45012938279896936,0.2625255277277071,NA,NA,0
Sinme_5497,-0.5860436762237838,NA,NA,NA,0
Sinme_5498,-0.39351640102449065,0.3728219950278602,NA,NA,0
Sinme_5499,-0.274674251533165,0.4151677613439336,NA,J,0
Sinme_5500,0.4748970558158343,0.25708754679399304,NA,S,0
Sinme_5501,-0.14193044472046956,0.6196952798401894,NA,E,0
Sinme_5502,-0.03628659219185442,0.9362310932104956,NA,O,0
Sinme_5503,-0.3908176209366339,0.4172296617971605,NA,C,0
Sinme_5504,-0.7354301989090307,0.06782299571189702,NA,C,0
Sinme_5505,-0.8120408374215007,0.0012660471468242285,NA,C,0
Sinme_5507,-0.9036717901732624,0.0013363695978142085,NA,D,0
Sinme_5508,-0.3238061711378774,0.4312025747281703,NA,K,0
Sinme_5509,-1.1309494623961007,0.002569447832356874,M00833,K,2
Sinme_5510,-0.018274390230234732,NA,NA,O,0
Sinme_5512,-0.16469111602051612,0.7632637653182235,NA,K,0
Sinme_5513,-0.15981333094654632,0.7139047128616581,NA,S,0
Sinme_5514,0.0998030067324864,0.8590021724528206,NA,C,0
Sinme_5515,0.5020158051563411,0.1980083773703765,NA,K,0
Sinme_5516,-0.42763959954070224,0.3498389794668422,M00135,C,0
Sinme_5517,0.07476784525968615,0.8874161829089886,NA,K,0
Sinme_5518,-0.6592742647042326,0.0017150596421311435,NA,P,0
Sinme_5519,-0.2533435821857697,0.5690622823567509,NA,EGP,0
Sinme_5520,-0.4912757313995217,0.17657614734210064,NA,S,0
Sinme_5521,-0.7156925918576279,0.0038303634072107827,NA,F,0
Sinme_5522,-0.4850361511783182,0.26009998004301754,M00221,S,0
Sinme_5523,-0.5295244478813781,0.2175074583278534,M00221,S,0
Sinme_5524,-0.005348236877203015,0.9926269429283628,M00221,S,0
Sinme_5525,-0.06282007027181953,0.8993434402383864,NA,J,0
Sinme_5526,-0.7698106938250431,0.0005301314095124859,NA,S,0
Sinme_5528,-0.7212268456669373,0.02869563170608006,M00695,T,0
Sinme_5529,-0.031936336232534716,NA,NA,NA,0
Sinme_5531,0.2508901318072788,0.5556005509850522,NA,L,0
Sinme_5532,-1.0936647217648392,0.0012169736293338304,M00546,C,2
Sinme_5533,-0.6441557898312125,0.1324113259051397,M00546,C,0
Sinme_5534,-0.6184980266084622,0.1741507507134325,M00546,C,0
Sinme_5535,-0.4860948279674596,0.3056950550796884,NA,Q,0
Sinme_5536,-0.7404378858569716,0.07278054297887186,NA,S,0
Sinme_5537,0.07799792317732132,NA,NA,S,0
Sinme_5538,0.08872956727305943,NA,NA,S,0
Sinme_5539,0.03407091548417221,0.9573575900939356,NA,K,0
Sinme_5540,-0.7215332827312797,0.10834891013879423,NA,P,0
Sinme_5541,-1.3407558142207283,0.0016114995409286135,NA,P,2
Sinme_5542,0.4838294562870909,0.2756359904394007,NA,P,0
Sinme_5543,-0.29816136548861216,0.4327021331593632,NA,T,0
Sinme_5544,-0.030028536470174238,0.9644363861114716,NA,T,0
Sinme_5545,-0.11942728217025245,0.84040615999384,NA,P,0
Sinme_5546,-0.6387010313323316,0.06710675243898419,NA,L,0
Sinme_5547,0.1618255933966205,NA,NA,K,0
Sinme_5548,0.25090571044065035,0.6288371926747828,NA,O,0
Sinme_5549,-0.45200194047661796,0.2395466696201562,NA,S,0
Sinme_5550,-0.1978520616595849,0.7192782484760774,NA,C,0
Sinme_5551,0.13641549335219935,0.7781028492538046,M00194,P,0
Sinme_5552,-0.10201845577264314,NA,M00207,G,0
Sinme_5553,0.010394394434548341,NA,M00196,G,0
Sinme_5555,0.04731790839852417,0.9425598469250958,NA,GK,0
Sinme_5556,-0.4502014891919284,0.3269040770556739,NA,T,0
Sinme_5557,0.0430566644212124,0.9309345876735878,NA,NA,0
Sinme_5558,0.4299746397222689,0.3225340535796651,NA,T,0
Sinme_5561,-0.17168068221933494,0.6809659545455731,NA,M,0
Sinme_5562,0.4512898794604734,0.3363708614250453,M00628,K,0
Sinme_5563,0.04758367930280374,0.9442678901456693,NA,C,0
Sinme_5564,0.12265073877642535,NA,NA,J,0
Sinme_5565,0.26400944504527946,0.5541794863431215,NA,K,0
Sinme_5568,-0.13341774118530408,0.8151629028557819,NA,E,0
Sinme_5569,0.6741325816717363,0.1366376087506683,NA,NA,0
Sinme_5570,-0.5681791612057963,0.059220533837684525,NA,L,0
Sinme_5571,0.04110870773327304,0.9445150191571204,NA,S,0
Sinme_5572,-0.4404184194143773,0.2648940846070849,NA,K,0
Sinme_5574,-0.4793312955489885,0.2227421593245366,NA,S,0
Sinme_5575,-0.4048688673436076,0.3094131203268448,NA,D,0
Sinme_5576,-0.6308566961034673,0.06723971071369722,NA,S,0
Sinme_5577,-0.5101647895389354,0.17792643728036242,NA,NA,0
Sinme_5578,-0.0845219516313495,0.8823482016981407,NA,NA,0
Sinme_5579,-0.12639610298905188,0.8247073742796303,NA,NA,0
Sinme_5580,0.21988549846041744,0.507038955973875,NA,L,0
Sinme_5581,0.21160145037697106,0.560692103697914,NA,F,0
Sinme_5584,-0.34787016513447405,0.4760956378439549,NA,L,0
Sinme_5586,0.38650928507816057,0.2576956118873843,NA,O,0
Sinme_5587,0.030028816446198182,0.9603378562607764,NA,NA,0
Sinme_5588,0.5277424436521668,0.2140850646157758,NA,NA,0
Sinme_5589,-0.33234113718627817,0.3944649825313191,NA,NA,0
Sinme_5590,-0.35844424706031097,0.3226006256663216,NA,K,0
Sinme_5592,-0.6862366567656275,0.01715113685175259,NA,L,0
Sinme_5593,0.43868324844297,0.26344250933790275,NA,L,0
Sinme_5594,-0.31238567366510483,0.4792064727760112,NA,S,0
Sinme_5595,-1.0136388557245222,0.022483910549541592,NA,CH,2
Sinme_5597,-0.7704029560530951,0.002751951655619617,NA,G,0
Sinme_5598,0.11123000648617393,0.8519953293779794,NA,P,0
Sinme_5602,-0.024331441877455576,0.9462584811691916,NA,K,0
Sinme_5603,0.11654687130968135,0.7978220760765297,NA,L,0
Sinme_5604,-0.640588583701722,0.12865317816890606,NA,NA,0
Sinme_5607,1.260900308954803,1.1408380304318615e-06,NA,O,1
Sinme_5608,1.198737310703048,0.002965279706072618,NA,O,1
Sinme_5609,-0.20601319792574432,0.6681130140707741,NA,L,0
Sinme_5610,0.3455956669925606,0.4605110316722727,NA,IQ,0
Sinme_5611,0.1463558266244453,0.7955796195335241,NA,NA,0
Sinme_5613,0.15373535003021604,0.7460483329201301,NA,NA,0
Sinme_5615,-0.4295615435390706,NA,NA,L,0
Sinme_5616,-0.7312155222854814,0.09846413198009926,NA,Q,0
Sinme_5618,-0.8956301185973724,9.78681955801465e-06,M00529,Q,0
Sinme_5619,-0.7311315657496371,0.0019472994111068046,NA,NA,0
Sinme_5620,-1.2562471180540111,1.7804998372160137e-07,M00042,C,2
Sinme_5621,-1.232164915191325,7.845707955430763e-06,NA,NA,2
Sinme_5623,-0.1618234430766201,0.7653273539702361,NA,P,0
Sinme_5625,-0.3025775885323553,0.5269696489042506,NA,K,0
Sinme_5628,-1.2905063355816224,6.186925441818275e-08,NA,NA,2
Sinme_5629,-1.306413208979324,1.1506936034093029e-06,NA,NA,2
Sinme_5630,-1.1281727017481469,4.107780587630028e-05,NA,NA,2
Sinme_5631,-1.1607166589221485,1.989944518598108e-05,NA,S,2
Sinme_5634,-0.15143555621481514,0.7252234901445362,NA,L,0
Sinme_5635,0.33859946915392064,0.452897928281249,NA,L,0
Sinme_5636,0.1369298931181417,0.797666931768365,NA,L,0
Sinme_5637,0.2787119683707291,0.5710811161744752,NA,L,0
Sinme_5639,-0.2506260863604517,0.2694582259368176,NA,T,0
Sinme_5642,0.4898825455866979,0.11917546416197833,NA,E,0
Sinme_5643,-0.040951620227985513,0.9449421990209648,NA,K,0
Sinme_5645,0.19981058655132145,0.6868031640660555,NA,L,0
Sinme_5646,-0.2612754001917067,0.6193051978143962,NA,L,0
Sinme_5647,-0.4297414079836036,0.37704555446059823,NA,L,0
Sinme_5651,-1.0192583148345953,0.0002251120449504922,NA,C,2
Sinme_5653,-1.3377895006692282,5.507595250487308e-06,NA,Q,2
Sinme_5655,-0.8344142909220068,0.032500254753537426,NA,O,0
Sinme_5657,0.3609492507147088,0.4515533454733932,NA,NA,0
Sinme_5661,-0.14791600743085515,NA,NA,S,0
Sinme_5662,-0.5546013833971941,0.15356470380321405,NA,NA,0
Sinme_5663,0.2471306701994711,0.5983168209119968,NA,NA,0
Sinme_5664,-0.09071384625425047,NA,NA,NA,0
Sinme_5665,0.8129674542012951,0.010010015462343171,NA,K,0
Sinme_5668,0.5935014054342941,0.13425535594066867,NA,L,0
Sinme_5671,0.07870049433741165,0.8952140934161014,NA,K,0
Sinme_5674,0.0133571650536676,0.9843737681873992,NA,L,0
Sinme_5678,-0.03796489909976728,NA,NA,L,0
Sinme_5681,-0.16139889422869802,0.7762379030536394,NA,GH,0
Sinme_5684,-0.2293174558642761,0.6597410960374999,NA,S,0
Sinme_5685,0.21015039714653985,0.6502012487817747,NA,NA,0
Sinme_5686,0.4748706600824543,0.03536730651610985,NA,L,0
Sinme_5687,0.5745009624068965,0.07362208784696113,NA,NA,0
Sinme_5688,0.296058206579003,0.4690151170612313,NA,S,0
Sinme_5690,-0.7203414936684953,0.016594566765025087,NA,K,0
Sinme_5692,0.6409155312181194,0.03786207414255675,NA,S,0
Sinme_5693,0.5132944275822716,0.25502698509499555,NA,K,0
Sinme_5694,0.3074014652512831,0.4817103690881696,NA,NA,0
Sinme_5695,-0.11610082732715075,0.7841130040738614,NA,NA,0
Sinme_5696,-0.18886344192603832,0.4999246553596801,NA,D,0
Sinme_5697,0.2092676686678628,0.3400426844005166,NA,NA,0
Sinme_5698,0.05735592390381946,0.8226136192311511,NA,U,0
Sinme_5699,-0.4673751807795142,0.1401489054829541,NA,NA,0
Sinme_5700,-0.4648941463923227,0.060806151050581674,NA,S,0
Sinme_5701,-0.053308152624413394,0.8168011376235661,NA,L,0
Sinme_5702,-0.7025432049580161,0.0512697077079278,NA,L,0
Sinme_5703,-0.09517318920466562,0.7399926668284692,NA,IQ,0
Sinme_5704,0.044001531865086034,0.9410219183593896,NA,NA,0
Sinme_5705,-0.03738323981633505,0.9573575900939356,M00333,U,0
Sinme_5706,-0.04529444874714336,0.9462584811691916,M00333,NU,0
Sinme_5707,0.5781958708255702,0.21021522614663216,M00333,U,0
Sinme_5708,-0.6235435574167711,0.16726269179881326,M00333,U,0
Sinme_5709,0.3291689441030797,0.4716747392033528,M00333,U,0
Sinme_5710,0.20588895494586798,0.66436740463604,M00333,U,0
Sinme_5712,-0.5597718912805634,0.2130767494690016,NA,S,0
Sinme_5713,-0.10095731614941712,0.8678739927234729,NA,M,0
Sinme_5714,0.4671582090597489,0.33048791622904833,M00333,U,0
Sinme_5715,0.3123205279809822,NA,M00333,U,0
Sinme_5716,0.0706851493166291,0.9004070656747168,M00333,U,0
Sinme_5717,-0.01743922971086818,NA,NA,M,0
Sinme_5718,0.401728341904861,0.3977764185714535,NA,NA,0
Sinme_5719,0.3571339858280985,0.4534152887698693,NA,L,0
Sinme_5720,-0.12732650687360636,0.8043449071459117,NA,NA,0
Sinme_5721,-0.17699883077382395,0.7517169109727458,NA,NA,0
Sinme_5722,0.2917435332702475,0.5164034799565932,NA,NA,0
Sinme_5724,0.00029313276862670133,0.9995782671823294,NA,S,0
Sinme_5725,0.370653617644164,0.460859651571751,NA,NA,0
Sinme_5726,-0.1494784182567553,NA,NA,NA,0
Sinme_5727,1.10217713503658,0.014259926286516325,NA,S,1
Sinme_5728,-0.04963760040665322,0.9420308981644728,NA,K,0
Sinme_5729,0.10576057097638847,0.8543581484944041,NA,K,0
Sinme_5730,0.2599439771925826,NA,NA,NA,0
Sinme_5731,0.16945336060763236,NA,NA,NA,0
Sinme_5732,0.5983549605763854,0.17913157462990942,NA,K,0
Sinme_5734,0.08093393484350588,0.8987411315050183,NA,S,0
Sinme_5738,0.18884943244354066,0.7054492371321068,NA,L,0
Sinme_5739,-0.033580485023000865,0.9563615218947208,M00169,G,0
Sinme_5740,-0.4997565916068134,0.12160682832866702,NA,EG,0
Sinme_5741,-0.049944918972000416,0.9354247887287148,NA,Q,0
Sinme_5745,0.28326630838193145,0.5693349637182754,NA,S,0
Sinme_5746,0.4870183194486559,0.15799981975681673,NA,S,0
Sinme_5747,0.004090115792676628,NA,NA,L,0
Sinme_5748,0.002737473219198813,0.9977121169766432,NA,L,0
Sinme_5750,-0.05831071982815971,0.8962802641310981,NA,K,0
Sinme_5751,-0.4496248565418791,0.3139679210791267,M00022,E,0
Sinme_5752,-0.056191378565364165,0.9140473092250476,M00121,H,0
Sinme_5753,0.4662456289354235,0.3272427246949847,NA,G,0
Sinme_5756,0.14948561045638992,NA,M00194,P,0
Sinme_5757,-0.1025914642525069,0.8552770426815455,NA,S,0
Sinme_5758,-0.4108148803423567,0.24714022584414602,NA,K,0
Sinme_5759,-0.8594954305444914,0.0011077566221544572,NA,E,0
Sinme_5760,-0.5557738434242421,0.04435453984113815,NA,G,0
Sinme_5761,-0.4653286304638339,0.2562250603580902,NA,J,0
Sinme_5762,-0.4877920732497444,0.3020616646635341,NA,E,0
Sinme_5763,-1.1410230706988167,0.004622726841052261,NA,C,2
Sinme_5764,-1.3204302257414522,0.0007779452192579717,NA,C,2
Sinme_5765,-0.8124970708236531,0.008484132223766242,NA,C,0
Sinme_5767,0.1911641289027938,0.5870361933315638,NA,L,0
Sinme_5769,0.4641658683379053,0.14739128203176866,NA,O,0
Sinme_5770,-0.057905818410564726,0.9162196375294064,NA,O,0
Sinme_5771,0.11570895943382452,0.8432260840041247,NA,K,0
Sinme_5773,-0.1117221503002086,0.839688638267183,NA,GM,0
Sinme_5774,-0.16819327498535686,0.7653273539702361,NA,S,0
Sinme_5775,-0.39501553997374894,0.3959953464407907,NA,S,0
Sinme_5776,-0.34120735825491405,0.442609408374432,NA,EK,0
Sinme_5777,0.04917515273916048,0.9389440760812872,NA,L,0
Sinme_5778,-0.7033107136753228,0.08969014620098731,NA,S,0
Sinme_5779,0.2677744406477203,0.5072292221460124,NA,S,0
Sinme_5780,-0.00038207661699269724,0.9995782671823294,NA,NA,0
Sinme_5781,-0.6648359980095108,0.037597928020636384,NA,T,0
Sinme_5782,0.24351195280194,0.4672881729208164,NA,S,0
Sinme_5783,-0.17587936419283393,0.7533725190981466,NA,E,0
Sinme_5784,0.5674413707815382,0.14023200338235872,NA,S,0
Sinme_5787,0.11741886608586476,NA,NA,S,0
Sinme_5788,0.18546629119467967,0.7119785866352947,NA,L,0
Sinme_5789,-0.3071579500840977,0.5466502968575039,M00260,L,0
Sinme_5791,-0.4333345698426273,0.27366048301175183,NA,L,0
Sinme_5793,0.01638236656289023,NA,NA,S,0
Sinme_5794,0.4173957132747074,0.3639544208401123,NA,NA,0
Sinme_5795,-0.06841308795615675,NA,NA,NA,0
Sinme_5796,0.18557644975953952,0.6312298605386328,NA,S,0
Sinme_5798,0.11152057301104606,0.8381244873964663,NA,KLV,0
Sinme_5799,0.15352022727189402,NA,NA,S,0
Sinme_5800,-0.1473853792746699,0.7655511821017849,NA,S,0
Sinme_5803,-0.8550789290274731,0.05138658531759259,NA,S,0
Sinme_5808,-0.6419988325296602,0.07952104374411713,M00333,U,0
Sinme_5809,-0.08099887302557376,NA,NA,S,0
Sinme_5810,0.2699342299686953,0.5687135951151263,NA,S,0
Sinme_5812,-0.8446000481904636,0.0013202129797515831,NA,M,0
Sinme_5813,-0.4877776201318926,0.0498985882812044,M00701,V,0
