id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc02585,-0.3727410019338621,0.044708256249114765,M00518,T,0
SMc02586,0.2377697059977224,0.36163143888705057,NA,L,0
SMc02587,-0.06126323763838092,0.8799827615088069,M00192,S,0
SMc02588,-0.2840240595809949,0.40397352815257015,M00192,P,0
SMc02589,-0.1515493692965759,0.5605333446469237,M00192,S,0
SMc02590,-0.18481816705663934,0.4696557186240826,NA,NA,0
SMc02591,-0.1928509454189153,0.5974132370627471,NA,NA,0
SMc02592,-0.04579292064539527,0.9211112158146888,NA,NA,0
SMc02593,-0.28649579334074593,0.2940525220462565,NA,NA,0
SMc02594,0.010307582469511387,0.9843865498771222,NA,H,0
SMc02595,0.44952507306222256,0.1891664964242024,M00017,E,0
SMc02596,0.6255153065683176,0.03591168759593503,NA,K,0
SMc04463,0.3235023566174495,0.21497449045391945,NA,G,0
SMc02600,0.5444379710844403,0.043155963713050534,NA,T,0
SMc02604,-0.009214339241836112,NA,M00140,H,0
SMc02605,0.14589764523527804,NA,NA,E,0
SMc02606,-0.010558847385076588,0.9854830036304781,M00532,E,0
SMc02608,-0.10064038474555012,NA,NA,E,0
SMc02609,0.23255762126292484,0.4519308249161546,NA,K,0
SMc02610,0.02512856838439213,0.9434428248793844,NA,F,0
SMc02611,-0.002944368943625513,0.9951360624581976,NA,C,0
SMc02612,-0.05081970894961497,0.8513755084694042,NA,E,0
SMc02613,-0.4112320148307115,0.04098263591055844,NA,E,0
SMc02615,-1.4013172629230928,0.0004897131640878716,NA,NA,2
SMc02616,-0.4676893403545945,0.09738973443398488,NA,P,0
SMc02618,0.05462417733719162,0.9033892599564632,NA,NA,0
SMc02619,-0.1072307637800846,0.7857819236550754,NA,NA,0
SMc02620,0.02055565988399899,0.9568418242177452,NA,K,0
SMc04154,0.1423601185416252,0.6610343493500763,NA,F,0
SMc04153,0.09148122492258152,0.7782734272132065,M00532,E,0
SMc04152,0.07352422417386935,0.8644914826807306,NA,NA,0
SMc04151,-0.2329013137276705,0.4794045869236254,NA,C,0
SMc04150,-0.30285836984307235,0.31360062412032136,NA,S,0
SMc04149,-0.4884816354089627,0.06807503356356392,NA,P,0
SMc04148,-0.16059409749025835,0.505522594975016,M00532,E,0
SMc04147,-0.12199315002252825,0.7310055693394039,NA,E,0
SMc04146,-0.09864275146839907,0.7672190514500543,NA,G,0
SMc04145,0.00013947873055854452,0.9995968355036241,M00004,GM,0
SMc04144,-0.0984194358489189,0.7953482394604461,M00019,EG,0
SMc04143,0.07914435403109853,0.7886081730035978,NA,K,0
SMc04142,0.18047877617023705,0.5811283129505318,NA,G,0
SMc04141,-0.04035049643717584,NA,NA,O,0
SMc04140,-0.220165560261499,0.5054003521245174,M00194,P,0
SMc04139,-0.1255278583131397,0.7428072316789854,NA,S,0
SMc04138,0.033934530346807566,NA,NA,S,0
SMc04137,-0.06031725500010756,NA,M00207,P,0
SMc04136,-0.037160619245718216,NA,M00196,P,0
SMc04135,0.12219506583795996,0.7360369451990749,M00207,G,0
SMc04134,0.05401234924153818,0.9022660116154754,NA,K,0
SMc04133,0.1752042118743803,NA,NA,S,0
SMc04132,0.016402675133040442,NA,NA,EM,0
