id,log2FoldChange,padj,KEGG_Module,COG,exp
SinmeB_0100,-0.020610895388049427,0.9285548379815683,M00053,S,0
SinmeB_0101,0.02142376254268492,0.9236779427624378,M00013,CE,0
SinmeB_0102,-0.019303820218377774,0.9383051355691354,NA,S,0
SinmeB_0103,-0.07567022837668139,0.6919498742707528,M00048,S,0
SinmeB_0104,-0.2495453642993736,0.17694224575184478,NA,S,0
SinmeB_0105,-0.2515462638329136,0.08459303197893975,NA,S,0
SinmeB_0107,0.02246900854554387,0.9090723118430252,NA,K,0
SinmeB_0108,-0.17807223596610156,0.2655537409786305,NA,S,0
SinmeB_0109,0.04967207781167112,0.7982101258132294,NA,G,0
SinmeB_0110,0.14345108971338882,0.3978765857483951,M00001,GK,0
SinmeB_0111,0.2518454510426557,0.0844304232098848,M00212,G,0
SinmeB_0112,0.004768018606324882,0.9848698694151856,M00218,G,0
SinmeB_0113,-0.006289886370149889,0.9826348748711023,M00218,G,0
SinmeB_0114,0.003215926833283981,0.99027989933552,NA,H,0
SinmeB_0115,-0.07730656618083806,0.6753876348029444,M00051,F,0
SinmeB_0116,0.015811680130211992,0.9472124393899756,M00051,F,0
SinmeB_0117,-0.07004773984595611,0.7080072094319525,NA,G,0
SinmeB_0118,-0.0497997541931076,0.7919911060401957,M00001,G,0
SinmeB_0119,0.007759635342977887,0.9727493030039318,M00086,IQ,0
SinmeB_0120,-0.0377668991436323,0.8523210510651245,NA,EGP,0
SinmeB_0121,-0.05490118619052009,0.7489954519922214,NA,S,0
SinmeB_0122,-0.05125018827423409,0.7956453737556466,NA,I,0
SinmeB_0123,0.0028313290299898995,0.9917340255229226,M00089,I,0
SinmeB_0124,-0.09118415218124412,0.5905777997093637,M00093,S,0
SinmeB_0125,0.17255491066033193,0.29303046112048897,NA,S,0
SinmeB_0126,-0.060973456421734136,0.7470367466549481,NA,S,0
SinmeB_0127,0.09105228435518753,0.5905777997093637,NA,NA,0
SinmeB_0128,0.009509403247319864,0.9677333919694856,NA,S,0
SinmeB_0129,0.034616683370559766,0.8631292347378016,M00434,T,0
SinmeB_0130,0.08678530030089014,0.5827873494603094,M00222,P,0
SinmeB_0131,0.041084871583484665,0.8351881555323016,M00222,P,0
SinmeB_0132,0.034006046211969995,0.8631292347378016,M00222,P,0
SinmeB_0133,0.11643828819993092,0.4345176528436955,M00222,P,0
SinmeB_0134,0.043559582774994235,0.8130826264706289,NA,P,0
SinmeB_0135,0.0128779937677837,0.9585382729747162,NA,K,0
SinmeB_0136,0.07211036415598157,0.6988119465118277,NA,S,0
SinmeB_0137,0.0680817831878156,0.6624080427583915,M00016,E,0
SinmeB_0138,0.03276060004154896,0.8394125135114662,M00029,E,0
SinmeB_0139,0.09575973959081467,0.5570545140686225,NA,O,0
SinmeB_0140,-0.052805532764586036,0.7655368155511302,NA,P,0
