id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc01089,-0.13070788087121107,0.4149739609233565,NA,S,0
SMc01732,-0.3103953144629819,0.024664298694845186,M00016,E,0
SMc01731,-0.003573421924434124,0.9858191710018138,NA,S,0
SMc01730,0.11477656549857858,0.4639863079377333,NA,S,0
SMc01729,-0.07204708067897603,0.7160296916892135,NA,EG,0
SMc01728,0.02013825774865438,0.9372746808293112,NA,FL,0
SMc01727,-0.040967932752615635,0.8527016789093027,NA,G,0
SMc01726,-0.04955770297236852,0.8148234961705431,M00028,E,0
SMc01725,-0.04353720355381898,0.8409610029074764,NA,S,0
SMc01724,-0.04824358394466216,NA,NA,O,0
SMc01723,-0.11481511195214085,0.4920140302603255,NA,S,0
SMc01722,0.020792749050821305,0.9319654718914768,NA,D,0
SMc01721,-0.013923041972129298,0.9503833096106652,M00335,U,0
SMc01720,0.051685621405327016,0.8124209438412925,NA,J,0
SMc01719,-0.012230150376013377,0.9520996838285286,NA,NT,0
SMc01718,0.0011180598654501543,NA,NA,S,0
SMc01717,-0.16282422492894666,0.30728912820060594,NA,C,0
SMc01716,0.0922451110407546,0.6118470487356258,M00501,T,0
SMc01715,0.0388655133921569,0.8563022715576226,NA,K,0
SMc01714,-0.036756647057535084,NA,NA,J,0
SMc01713,-0.01926556684488584,NA,NA,NA,0
SMc01712,-0.2057567466281008,0.1723001580363763,NA,C,0
SMc01711,-0.011792404039263136,NA,NA,S,0
SMc01710,-0.04383066569139795,NA,NA,NU,0
SMc01708,-0.15699264754788955,0.3185321295875526,NA,UW,0
SMc01707,0.02598968554069131,NA,NA,S,0
SMc01706,-0.02998254297130056,NA,NA,NA,0
SMc01705,0.2150306587334097,0.19452094231245404,NA,S,0
SMc01704,-0.01044017584731814,NA,NA,O,0
SMc01703,0.010298364561594478,NA,NA,S,0
SMc01702,-0.007428355987961212,0.9684461248579814,NA,C,0
SMc01701,-0.029982641371648088,NA,M00053,S,0
SMc02181,-0.002635467918788407,0.9864270321919228,M00013,CE,0
SMc02180,-0.02043966734027301,NA,NA,S,0
SMc02179,0.04831550880965645,0.8266210128601355,M00048,S,0
SMc02178,0.986897204291276,0.00033480287400813197,NA,S,0
SMc02177,0.1888251426679837,0.2449944000486699,NA,S,0
SMc02176,-0.05937898700307261,NA,M00695,T,0
SMc02175,-0.049744383983381435,0.8175432723339904,NA,K,0
SMc02174,-0.05347728150581792,0.8100941979680164,NA,S,0
SMc02173,-0.08746616768346932,NA,NA,G,0
