id,log2FoldChange,padj,KEGG_Module,COG,exp
SinmeB_0767,0.9053359634064144,2.3830633219231891e-07,NA,IQ,0
SinmeB_0768,0.2550880261869748,0.08053728914354033,M00083,I,0
SinmeB_0769,0.08764760870803627,0.5467315059212697,NA,S,0
SinmeB_0770,0.3364487764306679,0.06268344929334672,NA,S,0
SinmeB_0771,0.6013939591644185,0.0012388315799600849,M00050,F,0
SinmeB_0774,0.3207241403855838,0.1286021177694937,NA,J,0
SinmeB_0775,0.6033796212536341,5.6329874235673765e-05,M00124,H,0
SinmeB_0776,0.12525855545013231,0.3823926963711872,NA,O,0
SinmeB_0777,0.4368721495382713,0.008968734744855952,NA,M,0
SinmeB_0778,0.34532584060484345,0.03801013439571912,M00320,S,0
SinmeB_0779,0.6086676548009802,6.089986554059018e-05,M00320,S,0
SinmeB_0780,0.4371395294045763,0.00613988191514089,NA,E,0
SinmeB_0781,1.1420262477838097,3.219557883145345e-11,M00260,L,1
SinmeB_0783,0.3289422552191847,0.09185474524833348,NA,S,0
SinmeB_0784,0.8443664691963759,9.570965317402056e-08,NA,K,0
SinmeB_0785,0.8120236075155882,4.665737586417282e-07,NA,S,0
SinmeB_0786,2.41407361989832,5.65769454463307e-21,NA,NA,1
SinmeB_0787,0.8694173638551858,2.6031714104371435e-05,NA,IQ,0
SinmeB_0788,0.8401503677290326,0.0002490022758102337,NA,S,0
SinmeB_0789,0.2227504251629532,0.1892104518988401,NA,O,0
SinmeB_0790,0.8390090374655945,1.9887357383327488e-07,M00049,F,0
SinmeB_0791,-0.20205340115337397,0.6023068825505643,NA,NA,0
SinmeB_0792,-0.11747617999062507,0.7804102388998237,NA,S,0
SinmeB_0793,-0.05447860680995036,0.9000719603964762,M00237,E,0
SinmeB_0794,1.0939459955250477,1.6054613421967855e-09,NA,H,1
SinmeB_0795,0.9708190447260088,8.259395237872726e-09,NA,H,0
SinmeB_0796,0.5058613085843333,0.0023411765934187143,NA,I,0
SinmeB_0797,0.6415509345356561,6.496692157529872e-06,NA,L,0
SinmeB_0798,0.7825960620673184,9.84264725207941e-07,NA,IQ,0
SinmeB_0799,0.7519825899101815,2.208648635847739e-05,NA,M,0
SinmeB_0800,0.10191734615476424,0.5894647473035424,NA,O,0
SinmeB_0801,-0.22222026105346626,0.2919800480775868,NA,J,0
SinmeB_0802,-0.20549351996631296,0.243032974514501,NA,S,0
SinmeB_0803,0.4867951770491,0.004351546324684769,NA,S,0
