id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc00347,0.09419344050364532,0.7735192098697949,NA,K,0
SMc00348,0.1272967596257651,0.7420307810953471,NA,S,0
SMc00349,0.6743205191627808,8.728460068188557e-10,NA,M,0
SMc00350,0.09786443090845463,NA,NA,EGP,0
SMc00351,0.3402200784695631,0.29622550642921464,NA,K,0
SMc00352,0.3841244336434593,0.24705324317446714,M00026,M,0
SMc00353,-1.0659417963879256,9.827080364994242e-05,NA,S,2
SMc00354,0.04992341202889745,0.8575553386544352,NA,M,0
SMc00355,-0.02652829026658868,0.9551217487254904,NA,C,0
SMc00356,0.12209696554068705,0.7478927647740269,NA,J,0
SMc00357,0.5673117422879194,0.015984453823499147,NA,J,0
SMc00358,-0.3206638576048633,0.03568908210777787,NA,M,0
SMc00359,0.24448918800885586,0.4640285758795608,NA,S,0
SMc00360,-0.13824271961044513,0.3858375522417219,NA,S,0
SMc00361,-0.14052816360824416,0.5363860513979984,NA,S,0
SMc00362,1.1599654909775456,3.6840643962504177e-11,NA,J,1
SMc00363,0.2531236152378816,0.4470482922220146,M00178,J,0
SMc00364,0.94303497566301,1.976569312039752e-11,M00178,J,0
SMc00365,1.1366269330900065,5.539412455731787e-13,M00359,J,1
SMc00366,0.9020529929036606,6.515739516413347e-09,M00359,J,0
SMc00367,0.2881370311956257,0.3387374057711756,NA,S,0
SMc00368,0.14458182423166435,0.7042970754578162,NA,C,0
SMc00369,0.07722394252224324,NA,NA,C,0
SMc00370,-0.12780235442479854,0.6375129166581832,NA,K,0
SMc00371,-1.056698717277829,0.00025184350157405293,NA,S,2
SMc00372,-0.21265347763731685,0.5753674887281163,NA,IQ,0
SMc00373,-0.6485634920911847,0.0034565616207886817,NA,NA,0
SMc00374,-0.2208295807116617,0.2784778227558761,NA,C,0
SMc00375,0.1076453224007774,0.6458522416004978,NA,S,0
SMc00376,-0.4345164955486749,0.2077334646517227,NA,NA,0
SMc00377,-0.0031228551397816267,0.9959874988812136,NA,K,0
SMc00378,-0.2456333658536131,0.34234517607844506,NA,L,0
SMc00379,0.14928526496046407,0.6545815553817748,NA,S,0
SMc00380,-0.04015406347457727,0.92725303198375,NA,K,0
SMc00381,-0.029338953644900405,0.9534482853493922,NA,EG,0
SMc00382,-0.01943706466233993,0.9519464573681732,NA,E,0
SMc00383,0.30270976385831644,0.3639918976935421,NA,O,0
SMc00384,-0.006691863399835936,0.9888563999972336,NA,K,0
SMc00385,0.051317307798614514,0.8970480022071238,NA,S,0
SMc00386,0.05445708523802795,0.8874791206893082,NA,P,0
SMc00387,-0.08305225227607659,0.7612058044763113,M00024,E,0
SMc00388,0.13617224852539694,0.5875504815945612,NA,S,0
SMc00389,-0.0384255101883506,0.92725303198375,NA,NA,0
SMc00390,0.16920812145178313,0.6168293134374142,NA,NA,0
SMc00392,0.3345621556921127,0.2351716592543645,NA,D,0
SMc00393,0.3226174944616321,0.27998038471137465,NA,S,0
SMc00394,0.7381270396006036,0.00012260144558859,M00050,F,0
SMc00395,-0.3402729908038682,0.1162595743272509,M00034,F,0
SMc00396,-0.19439784301478544,0.500575626401073,NA,Q,0
SMc00397,1.1163024940817274,0.0003729464551250002,NA,M,1
SMc00460,0.4992228367535462,0.08424332537843864,NA,S,0
SMc00399,1.069023798305297,0.0018470417187040195,NA,P,1
SMc00400,-0.09145580793204157,0.7083863294799088,NA,S,0
SMc00401,-0.14841878839364786,0.5519042427160961,NA,C,0
SMc00402,0.10502377908509032,0.6464948702291093,NA,P,0
SMc00403,-0.040085084805280134,0.8796402962049019,NA,J,0
SMc00404,-0.946461206505052,5.832571102251226e-05,NA,M,0
SMc00405,-0.08625632306888546,0.8205284389757618,NA,GM,0
SMc00406,0.07236519648631595,0.8559723200275038,NA,C,0
SMc00407,0.8015968256123377,0.002818764914561311,NA,O,0
SMc00408,-0.019025669793758544,0.9614074831603394,NA,V,0
SMc00409,0.16363321972675973,NA,NA,NA,0
